objectType,objectID,graphType,provenanceHashPresent,rulesetVersionPresent,missingFields,status
edge,edge:5ec759f42b2c7dce,blocked_by,True,True,,pass
edge,edge:77ddd3884f2e25df,blocked_by,True,True,,pass
edge,edge:475f9d25be2cb2f1,matches_reference,True,True,,pass
edge,edge:7093f389b454ff92,contains_sequence,True,True,,pass
edge,edge:ad8cfdea2ed8fb90,receives_assignment,True,True,,pass
edge,edge:c8f3ec065e93d6c9,supports_taxon,True,True,,pass
edge,edge:fae00926a901df5a,bounded_by,True,True,,pass
edge,edge:7fe896b6819d291c,blocked_by,True,True,,pass
edge,edge:33b0988ed6b5f3f7,blocked_by,True,True,,pass
edge,edge:f7cac0f9b2592676,matches_reference,True,True,,pass
edge,edge:48340e000b9ebd41,contains_sequence,True,True,,pass
edge,edge:5a4431954ee2a2e7,receives_assignment,True,True,,pass
edge,edge:e9eccc1b15e8c4f2,supports_taxon,True,True,,pass
edge,edge:f6f8e6a9608e8a28,bounded_by,True,True,,pass
edge,edge:ff15317f70427cd9,blocked_by,True,True,,pass
edge,edge:778bca059e9a5a84,blocked_by,True,True,,pass
edge,edge:13e85428646d2fab,matches_reference,True,True,,pass
edge,edge:3535b28bafe1647a,contains_sequence,True,True,,pass
edge,edge:12d06e82869fa164,receives_assignment,True,True,,pass
edge,edge:a04685fe78b83a63,supports_taxon,True,True,,pass
edge,edge:92024510cee42ff9,bounded_by,True,True,,pass
edge,edge:3d617e361b5c580f,blocked_by,True,True,,pass
edge,edge:f73da6704d02a7bb,blocked_by,True,True,,pass
edge,edge:71695652dfe0d92e,matches_reference,True,True,,pass
edge,edge:0565101def758d7d,contains_sequence,True,True,,pass
edge,edge:3da7651810a3aa3d,receives_assignment,True,True,,pass
edge,edge:e86479aac02824fc,supports_taxon,True,True,,pass
edge,edge:c47a8a89159472a6,bounded_by,True,True,,pass
edge,edge:337b1594abae65c6,blocked_by,True,True,,pass
edge,edge:c79dd9bf8f37bc54,blocked_by,True,True,,pass
edge,edge:aeda8c400bc688e6,matches_reference,True,True,,pass
edge,edge:edacf0899efe662a,contains_sequence,True,True,,pass
edge,edge:9f42aee3707c6788,receives_assignment,True,True,,pass
edge,edge:1e0671ab33e642ab,supports_taxon,True,True,,pass
edge,edge:3fddf27080335c62,bounded_by,True,True,,pass
edge,edge:9e1c73e83cdd0f20,blocked_by,True,True,,pass
edge,edge:19e61d19ceb5f644,blocked_by,True,True,,pass
edge,edge:0b13f6fddcc2fba0,matches_reference,True,True,,pass
edge,edge:a7e0f44e25d90319,contains_sequence,True,True,,pass
edge,edge:e1fdc00f00dea75f,receives_assignment,True,True,,pass
edge,edge:b7c21b3cb737e7e4,supports_taxon,True,True,,pass
edge,edge:5d085178ac754c39,bounded_by,True,True,,pass
edge,edge:4dfe9fdc736af502,blocked_by,True,True,,pass
edge,edge:46bd83c6016dfbc8,contains_sequence,True,True,,pass
edge,edge:59a381ebc1fe027c,receives_assignment,True,True,,pass
edge,edge:c1656d1c88879fcb,supports_taxon,True,True,,pass
edge,edge:b17f2cb7bb8af8c0,bounded_by,True,True,,pass
edge,edge:032baae338c6b3af,blocked_by,True,True,,pass
edge,edge:6ccf731af6db8f57,contains_sequence,True,True,,pass
edge,edge:a6c75d319244dbfd,receives_assignment,True,True,,pass
edge,edge:5321b711f1badd4e,supports_taxon,True,True,,pass
edge,edge:ed97018aa315be02,bounded_by,True,True,,pass
edge,edge:aea981235242b0a6,blocked_by,True,True,,pass
edge,edge:16904543389ec9e9,contains_sequence,True,True,,pass
edge,edge:b09f519f685528f0,receives_assignment,True,True,,pass
edge,edge:73dbe5d5d431d198,supports_taxon,True,True,,pass
edge,edge:65904561a25271b3,bounded_by,True,True,,pass
edge,edge:0c8ca1a8de37605d,blocked_by,True,True,,pass
edge,edge:0a5ce3e5611dfe49,contains_sequence,True,True,,pass
edge,edge:cdad1d504cb5faf4,receives_assignment,True,True,,pass
edge,edge:c56c1a003bc61e7f,supports_taxon,True,True,,pass
edge,edge:377ca3c39e94578b,bounded_by,True,True,,pass
edge,edge:7fc44a82213a45e3,blocked_by,True,True,,pass
edge,edge:7cd5a9d58683555c,contains_sequence,True,True,,pass
edge,edge:34ff7ade4a787835,receives_assignment,True,True,,pass
edge,edge:4f22f367993251f1,supports_taxon,True,True,,pass
edge,edge:153817c8beb1e46f,bounded_by,True,True,,pass
edge,edge:39e3d0ee4a5f8efd,blocked_by,True,True,,pass
edge,edge:bdef39129d5375b6,contains_sequence,True,True,,pass
edge,edge:e27963194172bdb7,receives_assignment,True,True,,pass
edge,edge:adddf2f3608db80f,supports_taxon,True,True,,pass
edge,edge:354c595a40c7a4a4,bounded_by,True,True,,pass
edge,edge:cb3f65027d6640ec,blocked_by,True,True,,pass
edge,edge:deba7fd05722b6f1,contains_sequence,True,True,,pass
edge,edge:3cfa08be4341a6f1,receives_assignment,True,True,,pass
edge,edge:02d8397bc533c2de,supports_taxon,True,True,,pass
edge,edge:801d2ba9ee3604e0,bounded_by,True,True,,pass
edge,edge:0f6366977738b2e3,blocked_by,True,True,,pass
edge,edge:e1a6ee86fc1670a3,contains_sequence,True,True,,pass
edge,edge:294d878cb65722da,receives_assignment,True,True,,pass
edge,edge:77a6100df7e96b04,supports_taxon,True,True,,pass
edge,edge:4342a024207256ee,bounded_by,True,True,,pass
edge,edge:4520e16c803dc803,blocked_by,True,True,,pass
edge,edge:46b68c40edee9b8f,contains_sequence,True,True,,pass
edge,edge:62e9898c5526166d,receives_assignment,True,True,,pass
edge,edge:2c65f2de721a7df5,supports_taxon,True,True,,pass
edge,edge:c4461b4417fe762c,bounded_by,True,True,,pass
edge,edge:0becfe01fcca47b6,blocked_by,True,True,,pass
edge,edge:9c0e9bb7fcdb2a14,contains_sequence,True,True,,pass
edge,edge:7b5e1cc1a89d9924,receives_assignment,True,True,,pass
edge,edge:55c65e1451e606ac,supports_taxon,True,True,,pass
edge,edge:5c2c971c55c0a9b4,bounded_by,True,True,,pass
edge,edge:f19baf0e42a8ff28,blocked_by,True,True,,pass
edge,edge:51e744d9b140a25f,blocked_by,True,True,,pass
edge,edge:60c2c190799bc053,matches_reference,True,True,,pass
edge,edge:0bf10fbdcae7c5e7,contains_sequence,True,True,,pass
edge,edge:70745456be5f2167,receives_assignment,True,True,,pass
edge,edge:004c720b774aaab4,supports_taxon,True,True,,pass
edge,edge:511e8da7ac26b24f,bounded_by,True,True,,pass
edge,edge:7a52d664a58f352f,blocked_by,True,True,,pass
edge,edge:1d8eb2b80db1fb46,blocked_by,True,True,,pass
edge,edge:fc50460f2170923b,matches_reference,True,True,,pass
edge,edge:92fd3803c4dd052b,contains_sequence,True,True,,pass
edge,edge:2e90bbaeb0be5c33,receives_assignment,True,True,,pass
edge,edge:660a6d49ff3134a8,supports_taxon,True,True,,pass
edge,edge:522a8988007e2d6b,bounded_by,True,True,,pass
edge,edge:85f935c7d14fbc87,blocked_by,True,True,,pass
edge,edge:002398ac93ca074a,blocked_by,True,True,,pass
edge,edge:7a7071ab61f945ae,matches_reference,True,True,,pass
edge,edge:d8ca4c925f2a635f,contains_sequence,True,True,,pass
edge,edge:06da2b4f1a49f5bb,receives_assignment,True,True,,pass
edge,edge:f86aad3ca965807a,supports_taxon,True,True,,pass
edge,edge:831bb52c11182f19,bounded_by,True,True,,pass
edge,edge:f017e03c6f154090,blocked_by,True,True,,pass
edge,edge:b480e84208c9a336,blocked_by,True,True,,pass
edge,edge:04004d7339b3a291,matches_reference,True,True,,pass
edge,edge:453509e13bceeabf,contains_sequence,True,True,,pass
edge,edge:bd5d71567b0cb5bc,receives_assignment,True,True,,pass
edge,edge:f5a1a24eff16c2ca,supports_taxon,True,True,,pass
edge,edge:ed24a48514bd806c,bounded_by,True,True,,pass
edge,edge:3ebb1161cf713719,blocked_by,True,True,,pass
edge,edge:1554f61ff7e09231,blocked_by,True,True,,pass
edge,edge:0e81b0e554462d44,matches_reference,True,True,,pass
edge,edge:b5d590d4777ee3f1,contains_sequence,True,True,,pass
edge,edge:e60ea35dfaae7444,receives_assignment,True,True,,pass
edge,edge:1fedb18b391af459,supports_taxon,True,True,,pass
edge,edge:df18372e161d3539,bounded_by,True,True,,pass
edge,edge:09aff436226762d1,blocked_by,True,True,,pass
edge,edge:b50b6c6c4b0fd520,blocked_by,True,True,,pass
edge,edge:107cf2fc5612a2bd,matches_reference,True,True,,pass
edge,edge:b0db3155071c06c2,contains_sequence,True,True,,pass
edge,edge:d5ba889ae94443e0,receives_assignment,True,True,,pass
edge,edge:4815924d3f1b23d2,supports_taxon,True,True,,pass
edge,edge:91776112bdbc2be8,bounded_by,True,True,,pass
edge,edge:81dd8d4b5752ee06,blocked_by,True,True,,pass
edge,edge:f428277c970b21e8,blocked_by,True,True,,pass
edge,edge:fa67df70c089aa6c,matches_reference,True,True,,pass
edge,edge:6986299d55da412f,contains_sequence,True,True,,pass
edge,edge:6399f5cedab2d514,receives_assignment,True,True,,pass
edge,edge:b7f0e5a1e00010e2,supports_taxon,True,True,,pass
edge,edge:93853322b3dc48cc,bounded_by,True,True,,pass
edge,edge:f9165f0c1e3a5ee8,blocked_by,True,True,,pass
edge,edge:258948bef4dd1696,blocked_by,True,True,,pass
edge,edge:610e354e938d81cb,matches_reference,True,True,,pass
edge,edge:798f6322dd14a863,contains_sequence,True,True,,pass
edge,edge:273ef31649e20318,receives_assignment,True,True,,pass
edge,edge:0e320c3f26bf5f1b,supports_taxon,True,True,,pass
edge,edge:69681cdb2804d8dc,bounded_by,True,True,,pass
edge,edge:c05b958f374c21b8,blocked_by,True,True,,pass
edge,edge:e2ab2b20071e177b,blocked_by,True,True,,pass
edge,edge:4a67a4c36d9f7f0a,matches_reference,True,True,,pass
edge,edge:c05ddce6b82e89d9,contains_sequence,True,True,,pass
edge,edge:84cbeb6a05a4cb22,receives_assignment,True,True,,pass
edge,edge:3baee2139874732b,supports_taxon,True,True,,pass
edge,edge:2c243fd34073da21,bounded_by,True,True,,pass
edge,edge:25a6181c0001f2eb,blocked_by,True,True,,pass
edge,edge:654be95eeb4f1af7,blocked_by,True,True,,pass
edge,edge:ff797dc0d3b9ba71,matches_reference,True,True,,pass
edge,edge:9c975d68da1e78c0,contains_sequence,True,True,,pass
edge,edge:8f049ad2b3acff6b,receives_assignment,True,True,,pass
edge,edge:a73c9e5c1f79db81,supports_taxon,True,True,,pass
edge,edge:11a6117da9d099f0,bounded_by,True,True,,pass
edge,edge:2a31d048ea767e18,blocked_by,True,True,,pass
edge,edge:879bc0a29a11f8a8,matches_reference,True,True,,pass
edge,edge:155ef464db19b115,matches_reference,True,True,,pass
edge,edge:fab3d1c543e210a5,contains_sequence,True,True,,pass
edge,edge:db2751e273eeeca1,receives_assignment,True,True,,pass
edge,edge:03c03583b4eb1e6e,supports_taxon,True,True,,pass
edge,edge:4cbee4ffff6b2b56,bounded_by,True,True,,pass
edge,edge:48cee4d0c8d02be7,blocked_by,True,True,,pass
edge,edge:f32c78d3b1b77486,matches_reference,True,True,,pass
edge,edge:766a1622c07a4651,matches_reference,True,True,,pass
edge,edge:2038d0d71ca49461,contains_sequence,True,True,,pass
edge,edge:a0254853c811633c,receives_assignment,True,True,,pass
edge,edge:069ee4e34aeba660,supports_taxon,True,True,,pass
edge,edge:c252c439ebac2d55,bounded_by,True,True,,pass
edge,edge:ac702285ca37ad8f,blocked_by,True,True,,pass
edge,edge:4f581e1317e4df4d,matches_reference,True,True,,pass
edge,edge:86d0de673ab96714,matches_reference,True,True,,pass
edge,edge:dda72852e23c1b7a,contains_sequence,True,True,,pass
edge,edge:a2d54b47d55a0854,receives_assignment,True,True,,pass
edge,edge:e640c12f971a373e,supports_taxon,True,True,,pass
edge,edge:240ae7ff380bdece,bounded_by,True,True,,pass
edge,edge:3af8909f340e304e,blocked_by,True,True,,pass
edge,edge:7dc1b3158d517aa8,matches_reference,True,True,,pass
edge,edge:c0263be0bdcc4fd0,matches_reference,True,True,,pass
edge,edge:9e5272c6f0e95a77,contains_sequence,True,True,,pass
edge,edge:dabdfa1de48c9784,receives_assignment,True,True,,pass
edge,edge:91d3b4fdd4af1111,supports_taxon,True,True,,pass
edge,edge:fb393e6f575049f6,bounded_by,True,True,,pass
edge,edge:ea71929f0bbeea9f,blocked_by,True,True,,pass
edge,edge:c0d0af1ca0b239d5,matches_reference,True,True,,pass
edge,edge:20e4ddba04f9b41a,matches_reference,True,True,,pass
edge,edge:8cb1f834e0a0564b,contains_sequence,True,True,,pass
edge,edge:6cfbb84cb8fe18ab,receives_assignment,True,True,,pass
edge,edge:4d6f1713e71a59ff,supports_taxon,True,True,,pass
edge,edge:eb595d91e12fd94d,bounded_by,True,True,,pass
edge,edge:c53eddfeba2049d8,blocked_by,True,True,,pass
edge,edge:8c43b100c4d1a248,matches_reference,True,True,,pass
edge,edge:13d147b29b27dcf7,matches_reference,True,True,,pass
edge,edge:d915f461621804b8,contains_sequence,True,True,,pass
edge,edge:252e5da685f75c02,receives_assignment,True,True,,pass
edge,edge:6e340960dedcffc1,supports_taxon,True,True,,pass
edge,edge:b953210116ee1ba1,bounded_by,True,True,,pass
edge,edge:ce137da622245a3c,blocked_by,True,True,,pass
edge,edge:64bc0c8ffd911205,matches_reference,True,True,,pass
edge,edge:1bb447028f3af5c6,matches_reference,True,True,,pass
edge,edge:1f3749aea5dc0e3f,contains_sequence,True,True,,pass
edge,edge:b6da9ed5a8c99445,receives_assignment,True,True,,pass
edge,edge:0408dbf7aaf42669,supports_taxon,True,True,,pass
edge,edge:32c0ec71cf100f0e,bounded_by,True,True,,pass
edge,edge:45e121a2a5ce779b,blocked_by,True,True,,pass
edge,edge:b6a6b1e41a498b33,matches_reference,True,True,,pass
edge,edge:24f4e132d92b642e,matches_reference,True,True,,pass
edge,edge:628e6eec5e41008a,contains_sequence,True,True,,pass
edge,edge:da3623440f610514,receives_assignment,True,True,,pass
edge,edge:d1fdaff29040095a,supports_taxon,True,True,,pass
edge,edge:8da832f2129fd791,bounded_by,True,True,,pass
edge,edge:57cb80835e3af6e7,blocked_by,True,True,,pass
edge,edge:6ba25b3e0ea6ff0d,matches_reference,True,True,,pass
edge,edge:c1a036bf8e771bed,matches_reference,True,True,,pass
edge,edge:80852ef1dff304f1,contains_sequence,True,True,,pass
edge,edge:eaf91bce40af7689,receives_assignment,True,True,,pass
edge,edge:3bb98a760d1217a9,supports_taxon,True,True,,pass
edge,edge:f49f7a87020f1a8b,bounded_by,True,True,,pass
edge,edge:ad4afe1660a4af18,blocked_by,True,True,,pass
edge,edge:f3369a61d0770963,matches_reference,True,True,,pass
edge,edge:4c2021ad6d3546d5,matches_reference,True,True,,pass
edge,edge:a5f6ca84efb9cbcc,contains_sequence,True,True,,pass
edge,edge:2e8348e11d1ab7af,receives_assignment,True,True,,pass
edge,edge:db7934089736cbfb,supports_taxon,True,True,,pass
edge,edge:4ee39e36dca5523c,bounded_by,True,True,,pass
edge,edge:8442d5174ea2442e,blocked_by,True,True,,pass
edge,edge:f688fe9a90cadfd8,matches_reference,True,True,,pass
edge,edge:829a8720cd67afc8,matches_reference,True,True,,pass
edge,edge:a059cd1c41202c33,contains_sequence,True,True,,pass
edge,edge:44619372bcee814b,receives_assignment,True,True,,pass
edge,edge:840a1aa61968ca8e,supports_taxon,True,True,,pass
edge,edge:1c834e65487f33ee,bounded_by,True,True,,pass
edge,edge:59cc3b5fbd2efb08,blocked_by,True,True,,pass
edge,edge:0e567d4b2c7ff330,matches_reference,True,True,,pass
edge,edge:003b1a5b8bf2804e,matches_reference,True,True,,pass
edge,edge:1c8024c8a37131c7,contains_sequence,True,True,,pass
edge,edge:e68c2bca6006cf29,receives_assignment,True,True,,pass
edge,edge:b692fcb7ee6ecea6,supports_taxon,True,True,,pass
edge,edge:5a40729b4c79fad5,bounded_by,True,True,,pass
edge,edge:3cd3af03d5eefe4b,blocked_by,True,True,,pass
edge,edge:b082276824ae5e21,matches_reference,True,True,,pass
edge,edge:d5beab2581fe2000,matches_reference,True,True,,pass
edge,edge:8173d59b37a442bb,contains_sequence,True,True,,pass
edge,edge:43b616730608d29b,receives_assignment,True,True,,pass
edge,edge:2f1794389427676b,supports_taxon,True,True,,pass
edge,edge:dcbb71506b462c87,bounded_by,True,True,,pass
edge,edge:d51286d87da035bb,blocked_by,True,True,,pass
edge,edge:3ea868d1d26f842a,matches_reference,True,True,,pass
edge,edge:81a01651ce51f576,matches_reference,True,True,,pass
edge,edge:decb6686c24b9c21,contains_sequence,True,True,,pass
edge,edge:7f1bad703378317f,receives_assignment,True,True,,pass
edge,edge:0eac0da10cb595db,supports_taxon,True,True,,pass
edge,edge:f3a7c051e965f047,bounded_by,True,True,,pass
edge,edge:e493c2e23ed2fc7c,blocked_by,True,True,,pass
edge,edge:3be1982e9c7431ab,matches_reference,True,True,,pass
edge,edge:ba34bdda112a0ad0,matches_reference,True,True,,pass
edge,edge:2950e8fd8947fe35,contains_sequence,True,True,,pass
edge,edge:9c43d9e8c05fff93,receives_assignment,True,True,,pass
edge,edge:59255dd8ebbf23df,supports_taxon,True,True,,pass
edge,edge:fcc0684b0db73881,bounded_by,True,True,,pass
edge,edge:9bcc06d4eccd331b,blocked_by,True,True,,pass
edge,edge:c4e5419415270b19,matches_reference,True,True,,pass
edge,edge:49eeb583deedf9d8,matches_reference,True,True,,pass
edge,edge:d1c4fb3743d0c5dd,contains_sequence,True,True,,pass
edge,edge:0eae6ef7b9ec66aa,receives_assignment,True,True,,pass
edge,edge:ca96e9f4e94b5094,supports_taxon,True,True,,pass
edge,edge:359db0dc4b7f28d7,bounded_by,True,True,,pass
edge,edge:f0afa443e4b939f8,blocked_by,True,True,,pass
edge,edge:15dd713e3f9cf104,matches_reference,True,True,,pass
edge,edge:ec0b77c59bcb4974,matches_reference,True,True,,pass
edge,edge:ba9de3444da45f15,contains_sequence,True,True,,pass
edge,edge:8ee2a07912c52a18,receives_assignment,True,True,,pass
edge,edge:a0ece6a0ceb53311,supports_taxon,True,True,,pass
edge,edge:2c453dbb7572534c,bounded_by,True,True,,pass
edge,edge:bc1a00e1d8de382c,blocked_by,True,True,,pass
edge,edge:92ff5c62109c75ee,matches_reference,True,True,,pass
edge,edge:3d3cdb44b24d3460,matches_reference,True,True,,pass
edge,edge:66073e0b75e708dc,contains_sequence,True,True,,pass
edge,edge:1ebff2131343fb7e,receives_assignment,True,True,,pass
edge,edge:31c4a0a936a1b0f7,supports_taxon,True,True,,pass
edge,edge:3fdf286acfdd82c4,bounded_by,True,True,,pass
edge,edge:16e10e4f85313d23,blocked_by,True,True,,pass
edge,edge:7884743d5f9dc3e8,matches_reference,True,True,,pass
edge,edge:fc0543c107c30796,matches_reference,True,True,,pass
edge,edge:ff30bc79473bc629,contains_sequence,True,True,,pass
edge,edge:861c27cba4d856f7,receives_assignment,True,True,,pass
edge,edge:445d57cda8d9ad3c,supports_taxon,True,True,,pass
edge,edge:39e67caa2162f175,bounded_by,True,True,,pass
edge,edge:52e4fb87eb7b0847,blocked_by,True,True,,pass
edge,edge:1eddde7a69cb48e0,matches_reference,True,True,,pass
edge,edge:6afd74b4815c6e26,matches_reference,True,True,,pass
edge,edge:2557526680994fcf,contains_sequence,True,True,,pass
edge,edge:1db559779043330a,receives_assignment,True,True,,pass
edge,edge:e508ec5afaa69bbf,supports_taxon,True,True,,pass
edge,edge:33d45ddfb2db4af2,bounded_by,True,True,,pass
edge,edge:0f6c606b8d966fd1,blocked_by,True,True,,pass
edge,edge:25beb826881ec9d8,matches_reference,True,True,,pass
edge,edge:b2333584eb6a5b92,contains_sequence,True,True,,pass
edge,edge:ab4e810b14a552a9,receives_assignment,True,True,,pass
edge,edge:c8690737db715aff,supports_taxon,True,True,,pass
edge,edge:454cebbb4ddd14e2,bounded_by,True,True,,pass
edge,edge:f15c0174c52a3ce7,blocked_by,True,True,,pass
edge,edge:299fb63d53c6b80a,matches_reference,True,True,,pass
edge,edge:e3168b70e9a5c159,contains_sequence,True,True,,pass
edge,edge:7ec71053aa8ca879,receives_assignment,True,True,,pass
edge,edge:5841496ac44a50d9,supports_taxon,True,True,,pass
edge,edge:7a17c823cd1a40b3,bounded_by,True,True,,pass
edge,edge:5ab50237d11fed5a,blocked_by,True,True,,pass
edge,edge:bd26039c26dfc0d6,matches_reference,True,True,,pass
edge,edge:aaffbd8b339732f2,contains_sequence,True,True,,pass
edge,edge:af09afabec5a9e80,receives_assignment,True,True,,pass
edge,edge:3a01424ea14c3377,supports_taxon,True,True,,pass
edge,edge:c8a2b42327de0bf2,bounded_by,True,True,,pass
edge,edge:c77b708729360e40,blocked_by,True,True,,pass
edge,edge:ffda16819151053b,matches_reference,True,True,,pass
edge,edge:ec904d2958bb64c8,contains_sequence,True,True,,pass
edge,edge:eac162abdb516311,receives_assignment,True,True,,pass
edge,edge:5cbbea16598b9852,supports_taxon,True,True,,pass
edge,edge:dc040ae97b915537,bounded_by,True,True,,pass
edge,edge:3bd9bee88ec2fb92,blocked_by,True,True,,pass
edge,edge:d68aeb121312fa8c,matches_reference,True,True,,pass
edge,edge:8a4e62d067e909c5,contains_sequence,True,True,,pass
edge,edge:b3bd6472a2790e5b,receives_assignment,True,True,,pass
edge,edge:a1d180dd41f31652,supports_taxon,True,True,,pass
edge,edge:7e4ae03606d03810,bounded_by,True,True,,pass
edge,edge:435b37c85c2f5ac9,blocked_by,True,True,,pass
edge,edge:94c03c7da5ff0d7c,matches_reference,True,True,,pass
edge,edge:f98290ce6f0d9e2f,contains_sequence,True,True,,pass
edge,edge:aa5ab9c97e128c63,receives_assignment,True,True,,pass
edge,edge:191e43529943cc7b,supports_taxon,True,True,,pass
edge,edge:34953c02827d8587,bounded_by,True,True,,pass
edge,edge:c3574131e0a01b45,blocked_by,True,True,,pass
edge,edge:07ca8423ca3eace8,matches_reference,True,True,,pass
edge,edge:32194f8bb8ee7649,contains_sequence,True,True,,pass
edge,edge:c1d48593f30952fb,receives_assignment,True,True,,pass
edge,edge:62fd493d34419897,supports_taxon,True,True,,pass
edge,edge:1ceed5c24f6bfd0d,bounded_by,True,True,,pass
edge,edge:9f7063fac402e01d,blocked_by,True,True,,pass
edge,edge:0485f40a6f1e6018,matches_reference,True,True,,pass
edge,edge:b42ef3f4a43cf494,contains_sequence,True,True,,pass
edge,edge:d4880212fa7b8937,receives_assignment,True,True,,pass
edge,edge:add1d91e4bff8115,supports_taxon,True,True,,pass
edge,edge:f28b3c8c1240669b,bounded_by,True,True,,pass
edge,edge:ee4820fc4f8794b4,blocked_by,True,True,,pass
edge,edge:00c0a97657c1bceb,matches_reference,True,True,,pass
edge,edge:68f0955464210cbf,contains_sequence,True,True,,pass
edge,edge:a3064343d77a2c0a,receives_assignment,True,True,,pass
edge,edge:a542a213582ad055,supports_taxon,True,True,,pass
edge,edge:97a7ef6458d3b9e6,bounded_by,True,True,,pass
edge,edge:5c77f673744a4657,blocked_by,True,True,,pass
edge,edge:ed996e7f8cf9cdf6,matches_reference,True,True,,pass
edge,edge:be22bf4f039081cc,contains_sequence,True,True,,pass
edge,edge:98f7c266f2be1a72,receives_assignment,True,True,,pass
edge,edge:b6d66371f881920b,supports_taxon,True,True,,pass
edge,edge:e9fbd0dbe3922984,bounded_by,True,True,,pass
edge,edge:0f41013bdaf0110f,blocked_by,True,True,,pass
edge,edge:44d2acfd69f7de9a,matches_reference,True,True,,pass
edge,edge:96a17c76db5634d7,matches_reference,True,True,,pass
edge,edge:a70f61391e850d52,contains_sequence,True,True,,pass
edge,edge:e455178cfa35c6fd,receives_assignment,True,True,,pass
edge,edge:48cf6c1ff378248e,supports_taxon,True,True,,pass
edge,edge:feab96ce5a214312,bounded_by,True,True,,pass
edge,edge:de91fe6fb6901438,blocked_by,True,True,,pass
edge,edge:dab705ada7d6c655,matches_reference,True,True,,pass
edge,edge:6b322f4fad1e56ea,matches_reference,True,True,,pass
edge,edge:8ccb5f1d88892000,contains_sequence,True,True,,pass
edge,edge:c793aa114e5ef3e1,receives_assignment,True,True,,pass
edge,edge:368b4fe50d20723b,supports_taxon,True,True,,pass
edge,edge:0acfe1c1d3125839,bounded_by,True,True,,pass
edge,edge:e81fdae08e0b7abb,blocked_by,True,True,,pass
edge,edge:6685c46734be1ac6,matches_reference,True,True,,pass
edge,edge:7cd2416cf5bf9ddc,matches_reference,True,True,,pass
edge,edge:46e898cd416dbc61,contains_sequence,True,True,,pass
edge,edge:6b0e8f539f624416,receives_assignment,True,True,,pass
edge,edge:367ceafb32c8794e,supports_taxon,True,True,,pass
edge,edge:80cf2310faab2dd5,bounded_by,True,True,,pass
edge,edge:1b9494f20d265690,blocked_by,True,True,,pass
edge,edge:012a4f9da255d7ff,matches_reference,True,True,,pass
edge,edge:2322946a91f99181,matches_reference,True,True,,pass
edge,edge:708f7b5c74799ff1,contains_sequence,True,True,,pass
edge,edge:5d919ed6ab466ae1,receives_assignment,True,True,,pass
edge,edge:a39a221c380b54cb,supports_taxon,True,True,,pass
edge,edge:5eb05ba1de952e15,bounded_by,True,True,,pass
edge,edge:600befd561009f07,blocked_by,True,True,,pass
edge,edge:a7df884451e31147,matches_reference,True,True,,pass
edge,edge:8d0b862d99b48220,matches_reference,True,True,,pass
edge,edge:7481f296fa9290a7,contains_sequence,True,True,,pass
edge,edge:84c4b0ff17bbcd6e,receives_assignment,True,True,,pass
edge,edge:c9274b9f99335085,supports_taxon,True,True,,pass
edge,edge:a2fcdb65bb4b9a89,bounded_by,True,True,,pass
edge,edge:895afeea02c3e06b,blocked_by,True,True,,pass
edge,edge:eccf9952756611c8,matches_reference,True,True,,pass
edge,edge:b119474e5b91e893,matches_reference,True,True,,pass
edge,edge:36c9f6b719ddfb49,contains_sequence,True,True,,pass
edge,edge:d754d349b3d54d1e,receives_assignment,True,True,,pass
edge,edge:bbb2cb701ac2de10,supports_taxon,True,True,,pass
edge,edge:9fa1e6af52ad5d27,bounded_by,True,True,,pass
edge,edge:ebe9966fffbbe3ec,blocked_by,True,True,,pass
edge,edge:31887ea4f7723c90,matches_reference,True,True,,pass
edge,edge:354af37d5a99c3fb,matches_reference,True,True,,pass
edge,edge:db547b2f315a0cdd,contains_sequence,True,True,,pass
edge,edge:5ec556f253627e54,receives_assignment,True,True,,pass
edge,edge:c35eb3b12f03c0e7,supports_taxon,True,True,,pass
edge,edge:d7d8f7482e8ec1b6,bounded_by,True,True,,pass
edge,edge:9c997f299d7f2f4e,blocked_by,True,True,,pass
edge,edge:582afd6e61442234,matches_reference,True,True,,pass
edge,edge:f7a1239c6b4c653c,matches_reference,True,True,,pass
edge,edge:c37e8b6066f22d85,contains_sequence,True,True,,pass
edge,edge:50cbb9c62b7788bd,receives_assignment,True,True,,pass
edge,edge:b5edb379913c7b79,supports_taxon,True,True,,pass
edge,edge:b6338d2e30570601,bounded_by,True,True,,pass
edge,edge:dae7be0e4d1589a5,blocked_by,True,True,,pass
edge,edge:daf2581af5f390be,matches_reference,True,True,,pass
edge,edge:96fca6579fa1c5c8,matches_reference,True,True,,pass
edge,edge:86d5363a50b6a6e8,contains_sequence,True,True,,pass
edge,edge:16a59fe61e8e0a12,receives_assignment,True,True,,pass
edge,edge:3dc22d55f7049a0b,supports_taxon,True,True,,pass
edge,edge:98b42f759d81740e,bounded_by,True,True,,pass
edge,edge:8bb59b4bf9e584e8,blocked_by,True,True,,pass
edge,edge:8830451abbf7c1f9,matches_reference,True,True,,pass
edge,edge:ea2ef01ab46e5cd3,matches_reference,True,True,,pass
edge,edge:c41b6c0062822330,contains_sequence,True,True,,pass
edge,edge:86f6e03ca76446b5,receives_assignment,True,True,,pass
edge,edge:e5e6aa71a6840904,supports_taxon,True,True,,pass
edge,edge:c6ef4e3dce412e66,bounded_by,True,True,,pass
edge,edge:884e9e8b155d568b,blocked_by,True,True,,pass
